id,name,slug,city,state,zipCode,latitude,longitude,division,conference
"cmosun0cp0059qtlgmyvx6gz3","University of Utah","university-of-utah","Salt Lake City","UT","","","","",""
"cmovorzlq00roqt7g02lnw2eu","University of Valley Forge","university-of-valley-forge","","PA","","","","",""
"cmorirvj4001rqtm0u610tmnb","University of Virginia","university-of-virginia","Charlottesville","VA","","","","",""
"cmossumua0046qtpg7kokmi2a","University of Washington","university-of-washington","Seattle","WA","","","","",""
"cmou692js00a6qt1g8npxqitj","University of West Georgia","university-of-west-georgia","Carrollton","GA","","","","",""
"cmoss3uty003rqtao20hszq6b","University of Wisconsin","wisconsin","Madison","WI","","","","",""
"cmou7aqlg00drqt444d9q0hb5","University of Wisconsin Milwaukee","university-of-wisconsin-milwaukee","Milwaukee","WI","","","","",""
"cmovorzn700rrqt7gy7u7yq7z","University of Wisconsin-Eau Claire","university-of-wisconsin-eau-claire","","WI","","","","",""
"cmovorzop00ruqt7gxbgmosgd","University of Wisconsin-La Crosse","university-of-wisconsin-la-crosse","","WI","","","","",""
"cmovorzq700rxqt7gg0is4b07","University of Wisconsin-Oshkosh","university-of-wisconsin-oshkosh","","WI","","","","",""
"cmovorzrn00s0qt7guqys92b2","University of Wisconsin-Platteville","university-of-wisconsin-platteville","","WI","","","","",""
"cmovorzt100s3qt7gm9csmj1v","University of Wisconsin-River Falls","university-of-wisconsin-river-falls","","WI","","","","",""
"cmovorzuf00s6qt7g6nnuw7aw","University of Wisconsin-Stevens Point","university-of-wisconsin-stevens-point","","WI","","","","",""
"cmovorzvv00s9qt7gyf1a4f34","University of Wisconsin-Stout","university-of-wisconsin-stout","","WI","","","","",""
"cmovorzxb00scqt7gmgz1schd","University of Wisconsin-Superior","university-of-wisconsin-superior","","WI","","","","",""
"cmovorzys00sfqt7gurowuj9o","University of Wisconsin-Whitewater","university-of-wisconsin-whitewater","","WI","","","","",""
"cmou7y70i00ixqtocvqf5dc9l","University of Wyoming","university-of-wyoming","Laramie","WY","","","","",""
"cmou87s3r00lrqt8ol2e0mlz0","University of the Incarnate Word","university-of-the-incarnate-word","San Antonio","TX","","","","",""
"cmovorzik00riqt7g7d3mpw6l","University of the Ozarks (Arkansas)","university-of-the-ozarks-arkansas","","AR","","","","",""
"cmou8eaho00p0qt6sjg4451ea","University of the Pacific","university-of-the-pacific","Stockton","CA","","","","",""
"cmovorzk400rlqt7g5ka9z03i","University of the South","university-of-the-south","","TN","","","","",""
"cmovlhzwg00i6qt20px13br32","Upper Iowa","upper-iowa","Fayette","Iowa","","","","",""
"cmovos00700siqt7g76rxqhur","Ursinus College","ursinus-college","","PA","","","","",""
"cmox1gkn200c9qtsgf9pf8wry","Utah State Eastern","utah-state-eastern","","UT","","","","",""
"cmou3xrmc0079qt5sgo4w6bdl","Utah State University","utah-state-university","Logan","UT","","","","",""
"cmou8cttf00o9qtlojvw16fv0","Utah Tech University","utah-tech-university","St. George","UT","","","","",""
"cmou8ctqr00o3qtlo8m1mrgsb","Utah Valley University","utah-valley-university","Orem","UT","","","","",""
"cmovos01m00slqt7gcagjpesr","Utica University","utica-university","","NY","","","","",""
"cmovli06400irqt205wmnl9o0","Valdosta State","valdosta-state","Valdosta","Georgia","","","","",""
"cmox06a3v00doqtgcld51s5r9","Valley City State","valley-city-state","","ND","","","","",""
"cmou7wkn100huqt5sh5w0xwo6","Valparaiso University","valparaiso-university","Valparaiso","IN","","","","",""
"cmorirvg7001lqtm0c5s97k3m","Vanderbilt University","vanderbilt-university","Nashville","TN","","","","",""
"cmovli07j00iuqt2070qwaiz2","Vanguard","vanguard","Costa Mesa","California","","","","",""
"cmovos03000soqt7grrp4h8bq","Vassar College","vassar-college","","NY","","","","",""
"cmovos04g00srqt7gzz3fi34o","Vermont State University Castleton","vermont-state-university-castleton","","VT","","","","",""
"cmovos05v00suqt7gsask77tf","Vermont State University Lyndon","vermont-state-university-lyndon","","VT","","","","",""
"cmox1gkog00ccqtsga0ref81z","Vernon College","vernon-college","","TX","","","","",""
"cmou6bacb00b0qtickdtwuqln","Villanova University","villanova-university","Villanova","PA","","","","",""
"cmox23ark00d0qtfkteanoym0","Vincennes University","vincennes-university","","IN","","","","",""
"cmou65qk50099qt1olu75tu27","Virginia Commonwealth University","virginia-commonwealth-university","Richmond","VA","","","","",""
"cmou869zc00lcqtjkf80ewntk","Virginia Military Institute","virginia-military-institute","Lexington","VA","","","","",""
"cmox2o3tr006uqtbkrhov0y39","Virginia Peninsula Community College","virginia-peninsula-community-college","","VA","","","","",""
"cmovli08x00ixqt207g9vsoxx","Virginia State","virginia-state","Ettrick","Virginia","","","","",""
"cmorirvkj001uqtm0xddfcy1n","Virginia Tech","virginia-tech","Blacksburg","VA","","","","",""
"cmovos07e00sxqt7g1mgh1xx5","Virginia Wesleyan University","virginia-wesleyan-university","","VA","","","","",""
"cmox06a5900drqtgcpbq8mglc","Viterbo","viterbo","","WI","","","","",""
"cmox1gkpr00cfqtsgwc2yi7pi","Volunteer State Community College","volunteer-state-community-college","","TN","","","","",""
"cmox06a6m00duqtgchsc3tg7p","Voorhees University","voorhees-university","","SC","","","","",""
"cmox1gl0t00d3qtsg0vj6iryt","WVU Potomac State College","wvu-potomac-state-college","","WV","","","","",""
"cmowzs2sk0083qt4w86xf1nts","WVU Tech","wvu-tech","","WV","","","","",""
"cmovos08t00t0qt7gqv4qsfw3","Wabash College","wabash-college","","IN","","","","",""
"cmox1gkr300ciqtsgmhl2k7f2","Wabash Valley College","wabash-valley-college","","IL","","","","",""
"cmou7zwjn00jlqt18mlkrxann","Wagner College","wagner-college","Staten Island","NY","","","","",""
"cmorirv2b000uqtm0d0xcn8m3","Wake Forest University","wake-forest-university","Winston-Salem","NC","","","","",""
"cmox23asy00d3qtfk5a7q4bqy","Wake Technical Community College","wake-technical-community-college","","NC","","","","",""
"cmox06a7z00dxqtgcs2lyeo4e","Waldorf","waldorf","","IA","","","","",""
"cmox23aub00d6qtfkuqdpvvbi","Wallace Community College-Dothan","wallace-community-college-dothan","","AL","","","","",""
"cmox23avm00d9qtfkzb7lv6gr","Wallace Community College-Selma","wallace-community-college-selma","","MA","","","","",""
"cmox1gksg00clqtsgbvxep6gl","Wallace State Community College-Hanceville","wallace-state-community-college-hanceville","","IL","","","","",""
"cmovli0ab00j0qt20zg1zizhm","Walsh","walsh","North Canton","Ohio","","","","",""
"cmox1gktv00coqtsgc6v2fzzt","Walters State Community College","walters-state-community-college","","TN","","","","",""
"cmowzs2f3007cqt4wlgcn8jot","Warner","warner","","FL","","","","",""
"cmovos0a900t3qt7gdptpx2v0","Wartburg College","wartburg-college","","IA","","","","",""
"cmovli0bt00j3qt20ctp83r4g","Washburn","washburn","Topeka","Kansas","","","","",""
"cmovos0en00tcqt7gtnt5we69","Washington College (Maryland)","washington-college-maryland","","MD","","","","",""
"cmou3xrnk007cqt5s6uwa48hy","Washington State University","washington-state-university","Pullman","WA","","","","",""
"cmovos0g400tfqt7gjgtzrzae","Washington University in St. Louis","washington-university-in-st-louis","","MO","","","","",""
"cmovos0bo00t6qt7g8sy863sh","Washington and Jefferson College","washington-and-jefferson-college","","PA","","","","",""
"cmovos0d600t9qt7gmmllgsme","Washington and Lee University","washington-and-lee-university","","VA","","","","",""
"cmox2o3v8006xqtbk0p0dpqt7","Waubonsee Community College","waubonsee-community-college","","IL","","","","",""
"cmowzs2gq007fqt4wgjsjkut7","Wayland Baptist","wayland-baptist","","TX","","","","",""
"cmovli0d800j6qt20503j547n","Wayne State (MI)","wayne-state-mi","Detroit","Michigan","","","","",""
"cmovli0el00j9qt20yqrtga3o","Wayne State (NE)","wayne-state-ne","Wayne","Nebraska","","","","",""
"cmovos0hl00tiqt7gnpyyf9j1","Waynesburg University","waynesburg-university","","PA","","","","",""
"cmox1gkv800crqtsgb7ei8hlo","Weatherford College","weatherford-college","","TX","","","","",""
"cmowzs2i6007iqt4w14hrvqae","Webber International","webber-international","","FL","","","","",""
"cmovos0j000tlqt7glqtorsyg","Webster University","webster-university","","MO","","","","",""
"cmovos0ki00toqt7ght2o90yo","Wentworth Institute of Technology","wentworth-institute-of-technology","","MA","","","","",""
"cmovos0m100trqt7g0e769xvp","Wesleyan College (Georgia)","wesleyan-college-georgia","","GA","","","","",""
"cmovos0ni00tuqt7gpjh5jzih","Wesleyan University (Connecticut)","wesleyan-university-connecticut","","CT","","","","",""
"cmovli0fz00jcqt20mzazjyyd","West Alabama","west-alabama","Livingston","Alabama","","","","",""
"cmovli0hb00jfqt206l8mp8l3","West Chester","west-chester","West Chester","Pennsylvania","","","","",""
"cmovli0im00jiqt205a1ymel3","West Florida","west-florida","Pensacola","Florida","","","","",""
"cmovli0k000jlqt20oes3jlv9","West Liberty","west-liberty","West Liberty","West Virginia","","","","",""
"cmovli0le00joqt204kai4wce","West Texas A&M","west-texas-a-and-m","Canyon","Texas","","","","",""
"cmovli0mr00jrqt20m11i5phl","West Virginia State","west-virginia-state","Institute","West Virginia","","","","",""
"cmosun0e0005cqtlgaq1vqq45","West Virginia University","west-virginia-university","Morgantown","WV","","","","",""
"cmovli0o500juqt20kyysfxez","West Virginia Wesleyan","west-virginia-wesleyan","Buckhannon","West Virginia","","","","",""
"cmox23ax100dcqtfkixn0o5r0","Westchester Community College","westchester-community-college","","NY","","","","",""
"cmowzs2jp007lqt4wmxd5vtd8","Westcliff","westcliff","","CALIF.","","","","",""
"cmou86a0n00lfqtjkf6uhpkzy","Western Carolina University","western-carolina-university","Cullowhee","NC","","","","",""
"cmovos0oz00txqt7g8lkyohq2","Western Connecticut State University","western-connecticut-state-university","","CT","","","","",""
"cmou825c800kcqtfoov9rimot","Western Illinois University","western-illinois-university","Macomb","IL","","","","",""
"cmou74gg300dlqtboxjrli6hd","Western Kentucky University","western-kentucky-university","Bowling Green","KY","","","","",""
"cmou7sktc00glqtag4fw8487m","Western Michigan University","western-michigan-university","Kalamazoo","MI","","","","",""
"cmox1gkwn00cuqtsgahiksw3o","Western Nebraska Community College","western-nebraska-community-college","","NE","","","","",""
"cmovos0qg00u0qt7gvmklzcoj","Western New England University","western-new-england-university","","MA","","","","",""
"cmox23ayg00dfqtfk1u7ly64f","Western Oklahoma State College","western-oklahoma-state-college","","OK","","","","",""
"cmovli0pi00jxqt20pjhyw40l","Western Oregon","western-oregon","Monmouth","Oregon","","","","",""
"cmox2o3wp0070qtbkiluu4rwj","Western Technical College","western-technical-college","","WI","","","","",""
"cmox1gky300cxqtsgcg0ex03r","Western Texas College","western-texas-college","","TX","","","","",""
"cmovos0rz00u3qt7gy7aqlabq","Westfield State University","westfield-state-university","","MA","","","","",""
"cmovos0tg00u6qt7g1uyblfiu","Westminster College (Missouri)","westminster-college-missouri","","MO","","","","",""
"cmovos0uy00u9qt7g8klzavto","Westminster College (Pennsylvania)","westminster-college-pennsylvania","","PA","","","","",""
"cmovli0qu00k0qt205zth5689","Westmont","westmont","Santa Barbara","California","","","","",""
"cmox23azu00diqtfkp5kot3nj","Westmoreland County Community College","westmoreland-county-community-college","","PA","","","","",""
"cmox1gkzf00d0qtsgnq4fvfir","Wharton County Junior College","wharton-county-junior-college","","TX","","","","",""
"cmovos0wm00ucqt7gxtoc3odo","Wheaton College (Illinois)","wheaton-college-illinois","","IL","","","","",""
"cmovli0s900k3qt201h86buip","Wheeling","wheeling","Wheeling","West Virginia","","","","",""
"cmovos0y800ufqt7ggbfuxkf3","Whittier College","whittier-college","","CA","","","","",""
"cmovos0zu00uiqt7gr5vts5sm","Whitworth University","whitworth-university","","WA","","","","",""
"cmou57emf008cqtdwbx84cqra","Wichita State University","wichita-state-university","Wichita","KS","","","","",""
"cmovos11b00ulqt7glv2bi76x","Widener University","widener-university","","PA","","","","",""
"cmowzs2l5007oqt4wmemu4ojg","Wilberforce","wilberforce","","OH","","","","",""
"cmowzs2ml007rqt4wz5m3qzym","Wiley","wiley","","TX","","","","",""
"cmovos12s00uoqt7ge93t8l4q","Wilkes University","wilkes-university","","PA","","","","",""
"cmou72rni00coqtt8wk6kqq0s","William & Mary","william-and-mary","Williamsburg","VA","","","","",""
"cmowzs2o1007uqt4wvnc6ovj3","William Carey","william-carey","","MISS.","","","","",""
"cmovli0tl00k6qt20yilw6lil","William Jewell","william-jewell","Liberty","Missouri","","","","",""
"cmovos14b00urqt7g7rk1vz6q","William Paterson University of New Jersey","william-paterson-university-of-new-jersey","","NJ","","","","",""
"cmovos15q00uuqt7gp86j3s82","William Peace University","william-peace-university","","NC","","","","",""
"cmowzs2pm007xqt4w66z0cj3f","William Penn","william-penn","","IA","","","","",""
"cmox06aiz00elqtgcfku2eu2a","William Woods","william-woods","","MO","","","","",""
"cmowzs2r40080qt4w48qaj7mu","Williams Baptist","williams-baptist","","AR","","","","",""
"cmovos17600uxqt7gfovoyt2l","Williams College","williams-college","","MA","","","","",""
"cmox23b1a00dlqtfkj3zj56u5","Williston State College","williston-state-college","","ND","","","","",""
"cmovli0v100k9qt20e0hyqhf7","Wilmington","wilmington","New Castle","Delaware","","","","",""
"cmovos18n00v0qt7glvl1aki9","Wilmington College (Ohio)","wilmington-college-ohio","","OH","","","","",""
"cmovos1a300v3qt7g482wpj5y","Wilson College","wilson-college","","PA","","","","",""
"cmovli0wd00kcqt20cgeygf4d","Wingate","wingate","Wingate","North Carolina","","","","",""
"cmorj0gva002oqtiogdc4aysl","Wingate University","wingate-university","Wingate","NC","","","","",""
"cmovli0xt00kfqt207z7wr2bc","Winona State","winona-state","Winona","Minnesota","","","","",""
"cmorihv3g000cqth80t0ywnkz","Winthrop University","winthrop-university","Rock Hill","SC","","","","",""
"cmovos1bj00v6qt7gyf5vy3b4","Wisconsin Lutheran College","wisconsin-lutheran-college","","WI","","","","",""
"cmovos1d100v9qt7gpwb7olke","Wittenberg University","wittenberg-university","","OH","","","","",""
"cmorihv200009qth8tpbw4u9n","Wofford College","wofford-college","Spartanburg","SC","","","","",""
"cmovos1ei00vcqt7gubr6jf4p","Worcester State University","worcester-state-university","","MA","","","","",""
"cmou7aqjy00doqt44d0xwv16o","Wright State University","wright-state-university","Dayton","OH","","","","",""
"cmowzs2u20086qt4w33qae7md","Xavier","xavier","","LA.","","","","",""
"cmou6bado00b3qticrimagx0v","Xavier University","xavier-university","Cincinnati","OH","","","","",""
"cmou7ekwq00eoqtx8hjslnjkg","Yale University","yale-university","New Haven","CT","","","","",""
"cmox1gl2700d6qtsg49sd4h9t","Yavapai College","yavapai-college","","AZ","","","","",""
"cmovos1fx00vfqt7gfknwcqrx","Yeshiva University","yeshiva-university","","NY","","","","",""
"cmowzs2vl0089qt4wbu7rzs9n","York","york","","NE","","","","",""
"cmovos1hn00viqt7gz9as766s","York College (New York)","york-college-new-york","","NY","","","","",""
"cmovos1j100vlqt7gabpeac3f","York College (Pennsylvania)","york-college-pennsylvania","","PA","","","","",""
"cmovli0zb00kiqt20sqouegsj","Young Harris","young-harris","Young Harris","Georgia","","","","",""
"cmou7aqoh00dxqt44fbtxgn7d","Youngstown State University","youngstown-state-university","Youngstown","OH","","","","",""
